time,battery,temperature,radar_0,radar_1,radar_2,radar_3,radar_4,radar_5,radar_6,radar_7,package_type,f_cnt,dr,snr,rssi,hw_fw_version,time_hour,temperature_2m,relative_humidity_2m,precipitation,surface_pressure,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,soil_temperature_0_to_7cm,soil_moisture_0_to_7cm,psensor,id,radar_cluster
2024-03-01 00:23:31.999,3.16,5.375,4.0,5.0,6.0,6.0,4.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1510.0,5.0,1.8,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 00:00:00,6.2305,87.63495,0.1,1001.9787,100.0,0.0062666526,16.904673,5.3805003,0.296,BUILDING,2024-03-01 00:23:31.999_BUILDING,no_detection
2024-03-01 00:53:34.017,3.16,5.375,6.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,PackageType.HEART_BEAT,1511.0,5.0,1.2,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 00:00:00,6.2305,87.63495,0.1,1001.9787,100.0,0.0062666526,16.904673,5.3805003,0.296,BUILDING,2024-03-01 00:53:34.017_BUILDING,no_detection
2024-03-01 01:23:28.623,3.16,5.25,4.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,PackageType.HEART_BEAT,1512.0,5.0,1.0,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 01:00:00,5.7305,88.20579,0.1,1002.0734,80.40001,0.0047433004,16.299694,5.1305003,0.292,BUILDING,2024-03-01 01:23:28.623_BUILDING,no_detection
2024-03-01 01:53:27.749,3.16,5.125,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,PackageType.HEART_BEAT,1513.0,5.0,-3.2,-92.0,DataVersion.HW_2FW2_X_X,2024-03-01 01:00:00,5.7305,88.20579,0.1,1002.0734,80.40001,0.0047433004,16.299694,5.1305003,0.292,BUILDING,2024-03-01 01:53:27.749_BUILDING,no_detection
2024-03-01 02:23:26.777,3.16,4.875,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1515.0,5.0,-2.5,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 02:00:00,5.2305,89.09788,0.0,1001.4701,60.600002,0.0038181557,16.87398,4.9305,0.289,BUILDING,2024-03-01 02:23:26.777_BUILDING,no_detection
2024-03-01 02:53:27.701,3.16,4.75,5.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,1516.0,5.0,-1.8,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 02:00:00,5.2305,89.09788,0.0,1001.4701,60.600002,0.0038181557,16.87398,4.9305,0.289,BUILDING,2024-03-01 02:53:27.701_BUILDING,no_detection
2024-03-01 03:23:23.768,3.14,4.375,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1517.0,5.0,-2.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 03:00:00,4.7805004,90.96679,0.0,1000.7674,39.600002,0.0012302331,16.981165,4.7305,0.286,BUILDING,2024-03-01 03:23:23.768_BUILDING,no_detection
2024-03-01 03:53:26.140,3.16,4.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1518.0,5.0,-1.2,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 03:00:00,4.7805004,90.96679,0.0,1000.7674,39.600002,0.0012302331,16.981165,4.7305,0.286,BUILDING,2024-03-01 03:53:26.140_BUILDING,no_detection
2024-03-01 04:23:23.154,3.16,3.75,6.0,6.0,4.0,4.0,5.0,6.0,6.0,7.0,PackageType.HEART_BEAT,1519.0,5.0,-0.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 04:00:00,3.6805,94.174324,0.0,1000.8559,53.4,0.0,17.0763,4.2305,0.284,BUILDING,2024-03-01 04:23:23.154_BUILDING,no_detection
2024-03-01 04:45:35.001,3.16,3.625,36.0,88.0,65.0,29.0,24.0,24.0,13.0,11.0,PackageType.CHANGE,1520.0,5.0,-2.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 04:00:00,3.6805,94.174324,0.0,1000.8559,53.4,0.0,17.0763,4.2305,0.284,BUILDING,2024-03-01 04:45:35.001_BUILDING,detection
2024-03-01 05:15:35.108,3.16,4.5,44.0,84.0,65.0,32.0,33.0,33.0,12.0,10.0,PackageType.HEART_BEAT,1521.0,5.0,-2.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 05:00:00,3.5805,94.504166,0.0,1000.8549,68.100006,0.0,18.079027,3.9805,0.282,BUILDING,2024-03-01 05:15:35.108_BUILDING,detection
2024-03-01 05:45:35.345,3.14,4.5,46.0,83.0,63.0,35.0,36.0,36.0,10.0,7.0,PackageType.HEART_BEAT,1522.0,5.0,-1.8,-92.0,DataVersion.HW_2FW2_X_X,2024-03-01 05:00:00,3.5805,94.504166,0.0,1000.8549,68.100006,0.0,18.079027,3.9805,0.282,BUILDING,2024-03-01 05:45:35.345_BUILDING,detection
2024-03-01 06:15:34.897,3.16,4.5,43.0,85.0,66.0,37.0,35.0,35.0,9.0,7.0,PackageType.HEART_BEAT,1523.0,5.0,-2.0,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 06:00:00,3.7305,93.84362,0.0,1000.85645,78.6,0.0,17.935081,3.8805,0.28,BUILDING,2024-03-01 06:15:34.897_BUILDING,detection
2024-03-01 06:45:37.628,3.16,4.5,38.0,75.0,57.0,37.0,39.0,38.0,9.0,8.0,PackageType.HEART_BEAT,1524.0,5.0,0.8,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 06:00:00,3.7305,93.84362,0.0,1000.85645,78.6,0.0,17.935081,3.8805,0.28,BUILDING,2024-03-01 06:45:37.628_BUILDING,detection
2024-03-01 07:45:34.530,3.14,4.625,35.0,63.0,49.0,39.0,38.0,37.0,11.0,6.0,PackageType.HEART_BEAT,1526.0,5.0,-2.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 07:00:00,3.8305,94.51501,0.0,1000.9571,100.0,0.010944393,19.681828,3.8805,0.279,BUILDING,2024-03-01 07:45:34.530_BUILDING,detection
2024-03-01 07:57:36.829,3.14,4.625,17.0,41.0,30.0,24.0,35.0,17.0,30.0,30.0,PackageType.CHANGE,1527.0,5.0,-6.2,-88.0,DataVersion.HW_2FW2_X_X,2024-03-01 07:00:00,3.8305,94.51501,0.0,1000.9571,100.0,0.010944393,19.681828,3.8805,0.279,BUILDING,2024-03-01 07:57:36.829_BUILDING,detection
2024-03-01 07:58:06.826,3.14,4.625,33.0,83.0,44.0,49.0,49.0,22.0,18.0,16.0,PackageType.CHANGE,1528.0,5.0,2.5,-85.0,DataVersion.HW_2FW2_X_X,2024-03-01 07:00:00,3.8305,94.51501,0.0,1000.9571,100.0,0.010944393,19.681828,3.8805,0.279,BUILDING,2024-03-01 07:58:06.826_BUILDING,detection
2024-03-01 08:28:04.958,3.16,5.25,24.0,65.0,42.0,46.0,44.0,25.0,14.0,10.0,PackageType.HEART_BEAT,1529.0,5.0,6.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 08:00:00,4.4305,92.88985,0.0,1000.764,100.0,0.023276871,20.592503,4.1805,0.277,BUILDING,2024-03-01 08:28:04.958_BUILDING,detection
2024-03-01 08:58:08.496,3.16,5.125,17.0,56.0,42.0,43.0,42.0,24.0,20.0,15.0,PackageType.HEART_BEAT,1530.0,5.0,2.8,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 08:00:00,4.4305,92.88985,0.0,1000.764,100.0,0.023276871,20.592503,4.1805,0.277,BUILDING,2024-03-01 08:58:08.496_BUILDING,detection
2024-03-01 09:28:07.890,3.16,5.125,22.0,65.0,46.0,48.0,45.0,20.0,22.0,18.0,PackageType.HEART_BEAT,1531.0,5.0,-0.5,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 09:00:00,5.2805004,89.41616,0.0,1000.673,77.4,0.048895713,22.065973,4.7305,0.276,BUILDING,2024-03-01 09:28:07.890_BUILDING,detection
2024-03-01 09:58:06.837,3.16,5.125,22.0,66.0,48.0,51.0,46.0,22.0,19.0,13.0,PackageType.HEART_BEAT,1532.0,5.0,0.5,-86.0,DataVersion.HW_2FW2_X_X,2024-03-01 09:00:00,5.2805004,89.41616,0.0,1000.673,77.4,0.048895713,22.065973,4.7305,0.276,BUILDING,2024-03-01 09:58:06.837_BUILDING,detection
2024-03-01 10:11:02.287,3.16,5.25,4.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,PackageType.CHANGE,1533.0,5.0,5.5,-80.0,DataVersion.HW_2FW2_X_X,2024-03-01 10:00:00,6.3805003,83.45089,0.0,1000.58435,45.0,0.08383524,22.104116,5.4305,0.275,BUILDING,2024-03-01 10:11:02.287_BUILDING,no_detection
2024-03-01 10:41:02.430,3.16,6.875,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,1534.0,5.0,2.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 10:00:00,6.3805003,83.45089,0.0,1000.58435,45.0,0.08383524,22.104116,5.4305,0.275,BUILDING,2024-03-01 10:41:02.430_BUILDING,no_detection
2024-03-01 11:00:35.061,3.16,7.125,6.0,6.0,6.0,5.0,9.0,9.0,11.0,14.0,PackageType.CHANGE,1535.0,5.0,7.5,-74.0,DataVersion.HW_2FW2_X_X,2024-03-01 11:00:00,7.8305,75.56506,0.0,1000.49896,26.7,0.12838155,20.46941,6.2305,0.274,BUILDING,2024-03-01 11:00:35.061_BUILDING,no_detection
2024-03-01 11:01:36.293,3.16,7.375,5.0,5.0,4.0,6.0,6.0,5.0,6.0,5.0,PackageType.CHANGE,1536.0,5.0,7.5,-78.0,DataVersion.HW_2FW2_X_X,2024-03-01 11:00:00,7.8305,75.56506,0.0,1000.49896,26.7,0.12838155,20.46941,6.2305,0.274,BUILDING,2024-03-01 11:01:36.293_BUILDING,no_detection
2024-03-01 11:31:34.707,3.16,8.125,6.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,PackageType.HEART_BEAT,1537.0,5.0,8.0,-78.0,DataVersion.HW_2FW2_X_X,2024-03-01 11:00:00,7.8305,75.56506,0.0,1000.49896,26.7,0.12838155,20.46941,6.2305,0.274,BUILDING,2024-03-01 11:31:34.707_BUILDING,no_detection
2024-03-01 12:01:34.002,3.16,8.5,6.0,6.0,6.0,4.0,5.0,6.0,5.0,5.0,PackageType.HEART_BEAT,1538.0,5.0,2.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 12:00:00,8.4805,73.84264,0.0,1000.1066,33.600002,0.14826821,18.218275,7.0305004,0.272,BUILDING,2024-03-01 12:01:34.002_BUILDING,no_detection
2024-03-01 12:31:36.214,3.16,9.375,6.0,5.0,5.0,8.0,8.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1539.0,5.0,-0.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 12:00:00,8.4805,73.84264,0.0,1000.1066,33.600002,0.14826821,18.218275,7.0305004,0.272,BUILDING,2024-03-01 12:31:36.214_BUILDING,no_detection
2024-03-01 13:11:03.919,3.14,9.25,105.0,81.0,31.0,29.0,25.0,23.0,22.0,15.0,PackageType.HEART_BEAT,1541.0,5.0,-8.0,-88.0,DataVersion.HW_2FW2_X_X,2024-03-01 13:00:00,8.080501,77.21412,0.0,1000.6012,100.0,0.119873494,21.485697,6.8805003,0.278,BUILDING,2024-03-01 13:11:03.919_BUILDING,detection
2024-03-01 13:47:14.561,3.16,7.875,10.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,PackageType.CHANGE,1543.0,5.0,-0.5,-86.0,DataVersion.HW_2FW2_X_X,2024-03-01 13:00:00,8.080501,77.21412,0.0,1000.6012,100.0,0.119873494,21.485697,6.8805003,0.278,BUILDING,2024-03-01 13:47:14.561_BUILDING,no_detection
2024-03-01 14:07:48.499,3.16,8.5,9.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,PackageType.CHANGE,1544.0,5.0,8.2,-77.0,DataVersion.HW_2FW2_X_X,2024-03-01 14:00:00,7.1305003,81.80636,0.0,1000.891,100.0,0.05472254,17.782686,6.6805,0.276,BUILDING,2024-03-01 14:07:48.499_BUILDING,no_detection
2024-03-01 14:37:45.218,3.16,9.375,9.0,6.0,4.0,7.0,6.0,5.0,5.0,4.0,PackageType.HEART_BEAT,1545.0,5.0,5.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 14:00:00,7.1305003,81.80636,0.0,1000.891,100.0,0.05472254,17.782686,6.6805,0.276,BUILDING,2024-03-01 14:37:45.218_BUILDING,no_detection
2024-03-01 15:07:43.260,3.16,8.875,9.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,1546.0,5.0,3.0,-83.0,DataVersion.HW_2FW2_X_X,2024-03-01 15:00:00,7.3305,80.695045,0.0,1001.09235,100.0,0.059744395,16.394829,6.6805,0.275,BUILDING,2024-03-01 15:07:43.260_BUILDING,no_detection
2024-03-01 15:37:38.507,3.16,8.75,11.0,6.0,4.0,5.0,6.0,6.0,5.0,6.0,PackageType.HEART_BEAT,1547.0,5.0,4.5,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 15:00:00,7.3305,80.695045,0.0,1001.09235,100.0,0.059744395,16.394829,6.6805,0.275,BUILDING,2024-03-01 15:37:38.507_BUILDING,no_detection
2024-03-01 17:19:22.995,3.16,7.0,12.0,6.0,4.0,5.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1551.0,5.0,2.5,-86.0,DataVersion.HW_2FW2_X_X,2024-03-01 17:00:00,6.5805,84.65451,0.0,1001.4835,96.0,0.0236939,13.089354,6.2805004,0.273,BUILDING,2024-03-01 17:19:22.995_BUILDING,no_detection
2024-03-01 17:49:20.062,3.16,6.75,14.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,PackageType.HEART_BEAT,1552.0,5.0,3.2,-85.0,DataVersion.HW_2FW2_X_X,2024-03-01 17:00:00,6.5805,84.65451,0.0,1001.4835,96.0,0.0236939,13.089354,6.2805004,0.273,BUILDING,2024-03-01 17:49:20.062_BUILDING,no_detection
2024-03-01 18:19:19.445,3.14,6.0,11.0,6.0,5.0,6.0,6.0,5.0,5.0,7.0,PackageType.HEART_BEAT,1553.0,5.0,4.5,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 18:00:00,6.1305003,87.62563,0.0,1002.3768,64.799995,0.00022197817,10.966713,5.9305,0.272,BUILDING,2024-03-01 18:19:19.445_BUILDING,no_detection
2024-03-01 18:49:19.604,3.16,5.5,11.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,PackageType.HEART_BEAT,1554.0,5.0,3.5,-83.0,DataVersion.HW_2FW2_X_X,2024-03-01 18:00:00,6.1305003,87.62563,0.0,1002.3768,64.799995,0.00022197817,10.966713,5.9305,0.272,BUILDING,2024-03-01 18:49:19.604_BUILDING,no_detection
2024-03-01 19:19:21.321,3.16,5.625,10.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,PackageType.HEART_BEAT,1555.0,5.0,1.0,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 19:00:00,5.7805004,90.4013,0.0,1003.07135,100.0,0.0,9.659814,5.6305003,0.272,BUILDING,2024-03-01 19:19:21.321_BUILDING,no_detection
2024-03-01 19:49:24.171,3.16,5.875,9.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,PackageType.HEART_BEAT,1556.0,5.0,4.0,-82.0,DataVersion.HW_2FW2_X_X,2024-03-01 19:00:00,5.7805004,90.4013,0.0,1003.07135,100.0,0.0,9.659814,5.6305003,0.272,BUILDING,2024-03-01 19:49:24.171_BUILDING,no_detection
2024-03-01 20:19:22.724,3.16,5.875,9.0,6.0,5.0,6.0,5.0,5.0,5.0,4.0,PackageType.HEART_BEAT,1557.0,5.0,0.2,-86.0,DataVersion.HW_2FW2_X_X,2024-03-01 20:00:00,6.1805,88.86529,0.0,1003.67334,100.0,0.0,10.883676,5.6305003,0.271,BUILDING,2024-03-01 20:19:22.724_BUILDING,no_detection
2024-03-01 20:49:21.141,3.16,5.625,10.0,4.0,6.0,6.0,5.0,5.0,6.0,6.0,PackageType.HEART_BEAT,1558.0,5.0,,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 20:00:00,6.1805,88.86529,0.0,1003.67334,100.0,0.0,10.883676,5.6305003,0.271,BUILDING,2024-03-01 20:49:21.141_BUILDING,no_detection
2024-03-01 21:19:23.924,3.16,5.625,9.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,1559.0,5.0,2.2,-85.0,DataVersion.HW_2FW2_X_X,2024-03-01 21:00:00,5.6805,91.98949,0.0,1003.96747,100.0,0.0,6.924738,5.4305,0.27,BUILDING,2024-03-01 21:19:23.924_BUILDING,no_detection
2024-03-01 21:49:21.753,3.16,5.625,11.0,6.0,7.0,6.0,7.0,7.0,5.0,6.0,PackageType.HEART_BEAT,1560.0,5.0,2.0,-86.0,DataVersion.HW_2FW2_X_X,2024-03-01 21:00:00,5.6805,91.98949,0.0,1003.96747,100.0,0.0,6.924738,5.4305,0.27,BUILDING,2024-03-01 21:49:21.753_BUILDING,no_detection
2024-03-01 22:19:21.180,3.16,5.125,11.0,5.0,4.0,6.0,5.0,6.0,7.0,7.0,PackageType.HEART_BEAT,1561.0,5.0,3.2,-83.0,DataVersion.HW_2FW2_X_X,2024-03-01 22:00:00,4.8805003,94.89232,0.0,1004.4582,100.0,0.0,8.225035,5.0305004,0.269,BUILDING,2024-03-01 22:19:21.180_BUILDING,no_detection
2024-03-01 22:49:23.660,3.16,5.0,10.0,4.0,4.0,5.0,5.0,6.0,6.0,7.0,PackageType.HEART_BEAT,1562.0,5.0,3.0,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 22:00:00,4.8805003,94.89232,0.0,1004.4582,100.0,0.0,8.225035,5.0305004,0.269,BUILDING,2024-03-01 22:49:23.660_BUILDING,no_detection
2024-03-01 23:19:20.296,3.16,5.0,13.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,PackageType.HEART_BEAT,1563.0,5.0,-0.5,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 23:00:00,5.3805003,93.59492,0.0,1004.3635,100.0,0.0,8.854829,5.0805,0.269,BUILDING,2024-03-01 23:19:20.296_BUILDING,no_detection
2024-03-01 23:49:21.610,3.16,5.25,10.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1564.0,5.0,4.0,-83.0,DataVersion.HW_2FW2_X_X,2024-03-01 23:00:00,5.3805003,93.59492,0.0,1004.3635,100.0,0.0,8.854829,5.0805,0.269,BUILDING,2024-03-01 23:49:21.610_BUILDING,no_detection
2024-03-02 00:19:21.952,3.16,5.125,11.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1565.0,5.0,0.2,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 00:00:00,5.3305,94.249344,0.0,1004.3629,100.0,0.0,8.557102,5.0805,0.268,BUILDING,2024-03-02 00:19:21.952_BUILDING,no_detection
2024-03-02 00:49:24.065,3.16,5.125,10.0,6.0,5.0,5.0,6.0,6.0,6.0,4.0,PackageType.HEART_BEAT,1566.0,5.0,0.2,-88.0,DataVersion.HW_2FW2_X_X,2024-03-02 00:00:00,5.3305,94.249344,0.0,1004.3629,100.0,0.0,8.557102,5.0805,0.268,BUILDING,2024-03-02 00:49:24.065_BUILDING,no_detection
2024-03-02 01:19:25.543,3.16,5.125,12.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,PackageType.HEART_BEAT,1567.0,5.0,2.0,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 01:00:00,5.1305003,94.570816,0.0,1004.5604,100.0,0.0,11.841756,5.1305003,0.268,BUILDING,2024-03-02 01:19:25.543_BUILDING,no_detection
2024-03-02 01:49:27.117,3.16,5.25,10.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1568.0,5.0,1.0,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 01:00:00,5.1305003,94.570816,0.0,1004.5604,100.0,0.0,11.841756,5.1305003,0.268,BUILDING,2024-03-02 01:49:27.117_BUILDING,no_detection
2024-03-02 02:19:30.709,3.16,5.25,12.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,1570.0,5.0,0.2,-90.0,DataVersion.HW_2FW2_X_X,2024-03-02 02:00:00,5.0305004,94.89834,0.0,1004.3598,100.0,0.0,12.429127,5.0805,0.268,BUILDING,2024-03-02 02:19:30.709_BUILDING,no_detection
2024-03-02 02:49:28.090,3.16,5.375,14.0,5.0,6.0,6.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1571.0,5.0,4.2,-83.0,DataVersion.HW_2FW2_X_X,2024-03-02 02:00:00,5.0305004,94.89834,0.0,1004.3598,100.0,0.0,12.429127,5.0805,0.268,BUILDING,2024-03-02 02:49:28.090_BUILDING,no_detection
2024-03-02 03:19:29.722,3.16,5.375,4.0,5.0,5.0,5.0,4.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1572.0,5.0,0.8,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 03:00:00,4.8305,96.56726,0.3,1003.7595,100.0,0.0,13.084402,4.9805,0.269,BUILDING,2024-03-02 03:19:29.722_BUILDING,no_detection
2024-03-02 03:49:30.460,3.16,5.5,4.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1573.0,5.0,-1.8,-89.0,DataVersion.HW_2FW2_X_X,2024-03-02 03:00:00,4.8305,96.56726,0.3,1003.7595,100.0,0.0,13.084402,4.9805,0.269,BUILDING,2024-03-02 03:49:30.460_BUILDING,no_detection
2024-03-02 04:19:29.928,3.16,5.5,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1574.0,5.0,-0.8,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 04:00:00,4.8805003,97.58692,0.5,1003.26154,100.0,0.0,15.226764,4.9305,0.274,BUILDING,2024-03-02 04:19:29.928_BUILDING,no_detection
2024-03-02 04:49:30.477,3.14,5.5,5.0,5.0,5.0,5.0,6.0,6.0,6.0,8.0,PackageType.HEART_BEAT,1575.0,5.0,-1.2,-88.0,DataVersion.HW_2FW2_X_X,2024-03-02 04:00:00,4.8805003,97.58692,0.5,1003.26154,100.0,0.0,15.226764,4.9305,0.274,BUILDING,2024-03-02 04:49:30.477_BUILDING,no_detection
2024-03-02 05:19:33.405,3.16,5.5,5.0,5.0,4.0,7.0,6.0,4.0,4.0,5.0,PackageType.HEART_BEAT,1576.0,5.0,,-87.0,DataVersion.HW_2FW2_X_X,2024-03-02 05:00:00,4.9305,97.58789,0.2,1003.2619,100.0,0.0,16.071491,4.8805003,0.276,BUILDING,2024-03-02 05:19:33.405_BUILDING,no_detection
2024-03-02 05:49:31.467,3.16,5.5,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1577.0,5.0,-1.5,-88.0,DataVersion.HW_2FW2_X_X,2024-03-02 05:00:00,4.9305,97.58789,0.2,1003.2619,100.0,0.0,16.071491,4.8805003,0.276,BUILDING,2024-03-02 05:49:31.467_BUILDING,no_detection
2024-03-02 06:19:29.172,3.16,5.5,6.0,5.0,5.0,7.0,6.0,5.0,5.0,6.0,PackageType.HEART_BEAT,1578.0,5.0,1.0,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 06:00:00,4.9305,96.90823,0.0,1003.3617,100.0,0.0,15.629971,4.8305,0.275,BUILDING,2024-03-02 06:19:29.172_BUILDING,no_detection
2024-03-02 06:49:27.055,3.16,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1579.0,5.0,0.8,-86.0,DataVersion.HW_2FW2_X_X,2024-03-02 06:00:00,4.9305,96.90823,0.0,1003.3617,100.0,0.0,15.629971,4.8305,0.275,BUILDING,2024-03-02 06:49:27.055_BUILDING,no_detection
2024-03-02 07:19:31.301,3.16,5.625,6.0,5.0,5.0,6.0,7.0,7.0,6.0,5.0,PackageType.HEART_BEAT,1580.0,5.0,-2.5,-88.0,DataVersion.HW_2FW2_X_X,2024-03-02 07:00:00,4.9305,96.569984,0.0,1003.6608,100.0,0.008791926,13.627795,4.8305,0.274,BUILDING,2024-03-02 07:19:31.301_BUILDING,no_detection
2024-03-02 07:49:26.968,3.16,5.875,6.0,5.0,8.0,8.0,5.0,6.0,6.0,6.0,PackageType.HEART_BEAT,1581.0,5.0,-3.2,-91.0,DataVersion.HW_2FW2_X_X,2024-03-02 07:00:00,4.9305,96.569984,0.0,1003.6608,100.0,0.008791926,13.627795,4.8305,0.274,BUILDING,2024-03-02 07:49:26.968_BUILDING,no_detection
2024-03-02 08:19:30.128,3.16,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,PackageType.HEART_BEAT,1582.0,5.0,-2.0,-90.0,DataVersion.HW_2FW2_X_X,2024-03-02 08:00:00,5.3305,96.58083,0.0,1003.5652,100.0,0.020879062,13.708391,5.0805,0.273,BUILDING,2024-03-02 08:19:30.128_BUILDING,no_detection
2024-03-02 08:49:28.199,3.16,6.125,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1583.0,5.0,-2.8,-90.0,DataVersion.HW_2FW2_X_X,2024-03-02 08:00:00,5.3305,96.58083,0.0,1003.5652,100.0,0.020879062,13.708391,5.0805,0.273,BUILDING,2024-03-02 08:49:28.199_BUILDING,no_detection
2024-03-02 09:19:27.757,3.16,6.375,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1584.0,5.0,-0.5,-87.0,DataVersion.HW_2FW2_X_X,2024-03-02 09:00:00,5.9805,95.93046,0.0,1003.5717,100.0,0.032946534,13.854155,5.5305004,0.272,BUILDING,2024-03-02 09:19:27.757_BUILDING,no_detection
2024-03-02 09:49:28.239,3.16,6.75,5.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,PackageType.HEART_BEAT,1585.0,5.0,-2.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-02 09:00:00,5.9805,95.93046,0.0,1003.5717,100.0,0.032946534,13.854155,5.5305004,0.272,BUILDING,2024-03-02 09:49:28.239_BUILDING,no_detection
2024-03-02 10:19:29.737,3.16,7.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,PackageType.HEART_BEAT,1586.0,5.0,-3.5,-90.0,DataVersion.HW_2FW2_X_X,2024-03-02 10:00:00,6.4805,94.6279,0.0,1003.3774,100.0,0.039804693,13.397612,5.8805003,0.271,BUILDING,2024-03-02 10:19:29.737_BUILDING,no_detection
2024-03-02 10:49:31.383,3.16,7.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,6.0,PackageType.HEART_BEAT,1587.0,5.0,-0.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-02 10:00:00,6.4805,94.6279,0.0,1003.3774,100.0,0.039804693,13.397612,5.8805003,0.271,BUILDING,2024-03-02 10:49:31.383_BUILDING,no_detection
2024-03-02 11:19:31.579,3.16,7.25,6.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,PackageType.HEART_BEAT,1588.0,5.0,-4.5,-90.0,DataVersion.HW_2FW2_X_X,2024-03-02 11:00:00,6.6805,94.30966,0.1,1003.2798,100.0,0.03847759,11.609651,6.0805,0.271,BUILDING,2024-03-02 11:19:31.579_BUILDING,no_detection
