time,battery,temperature,x,y,z,radar_0,radar_1,radar_2,radar_3,radar_4,radar_5,radar_6,radar_7,package_type,f_cnt,dr,snr,rssi,hw_fw_version,time_hour,temperature_2m,precipitation,psensor,id,mag_cluster,radar_cluster
2024-03-01 00:03:31.999,3.16,5.5,312.0,-465.0,-991.0,4.0,5.0,6.0,6.0,4.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1510.0,5.0,1.8,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 00:00:00,6.4805,0.9,BUILDING,2024-03-01 00:03:31.999_BUILDING,no_detection,0
2024-03-01 00:13:30.999,3.16,5.5,309.0,-463.0,-992.0,4.0,5.0,6.0,6.0,4.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1510.0,5.0,1.8,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 00:00:00,6.4805,0.9,BUILDING,2024-03-01 00:13:30.999_BUILDING,no_detection,0
2024-03-01 00:23:31.999,3.16,5.375,312.0,-466.0,-987.0,4.0,5.0,6.0,6.0,4.0,6.0,6.0,5.0,PackageType.HEART_BEAT,1510.0,5.0,1.8,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 00:00:00,6.4805,0.9,BUILDING,2024-03-01 00:23:31.999_BUILDING,no_detection,0
2024-03-01 00:33:33.017,3.16,5.375,312.0,-464.0,-997.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,PackageType.HEART_BEAT,1511.0,5.0,1.2,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 00:00:00,6.4805,0.9,BUILDING,2024-03-01 00:33:33.017_BUILDING,no_detection,0
2024-03-01 00:43:33.017,3.16,5.375,310.0,-467.0,-993.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,PackageType.HEART_BEAT,1511.0,5.0,1.2,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 00:00:00,6.4805,0.9,BUILDING,2024-03-01 00:43:33.017_BUILDING,no_detection,0
2024-03-01 00:53:34.017,3.16,5.375,306.0,-464.0,-989.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,4.0,PackageType.HEART_BEAT,1511.0,5.0,1.2,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 00:00:00,6.4805,0.9,BUILDING,2024-03-01 00:53:34.017_BUILDING,no_detection,0
2024-03-01 01:03:32.623,3.16,5.375,312.0,-466.0,-993.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,PackageType.HEART_BEAT,1512.0,5.0,1.0,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 01:00:00,6.2305,0.6,BUILDING,2024-03-01 01:03:32.623_BUILDING,no_detection,0
2024-03-01 01:13:31.623,3.16,5.375,313.0,-463.0,-995.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,PackageType.HEART_BEAT,1512.0,5.0,1.0,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 01:00:00,6.2305,0.6,BUILDING,2024-03-01 01:13:31.623_BUILDING,no_detection,0
2024-03-01 01:23:28.623,3.16,5.25,313.0,-469.0,-997.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,PackageType.HEART_BEAT,1512.0,5.0,1.0,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 01:00:00,6.2305,0.6,BUILDING,2024-03-01 01:23:28.623_BUILDING,no_detection,0
2024-03-01 01:33:27.749,3.16,5.25,315.0,-464.0,-998.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,PackageType.HEART_BEAT,1513.0,5.0,-3.2,-92.0,DataVersion.HW_2FW2_X_X,2024-03-01 01:00:00,6.2305,0.6,BUILDING,2024-03-01 01:33:27.749_BUILDING,no_detection,0
2024-03-01 01:43:25.749,3.16,5.25,313.0,-464.0,-999.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,PackageType.HEART_BEAT,1513.0,5.0,-3.2,-92.0,DataVersion.HW_2FW2_X_X,2024-03-01 01:00:00,6.2305,0.6,BUILDING,2024-03-01 01:43:25.749_BUILDING,no_detection,0
2024-03-01 01:53:27.749,3.16,5.125,314.0,-468.0,-994.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,PackageType.HEART_BEAT,1513.0,5.0,-3.2,-92.0,DataVersion.HW_2FW2_X_X,2024-03-01 01:00:00,6.2305,0.6,BUILDING,2024-03-01 01:53:27.749_BUILDING,no_detection,0
2024-03-01 02:03:26.777,3.16,5.125,315.0,-467.0,-1004.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1515.0,5.0,-2.5,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 02:00:00,6.2305,0.1,BUILDING,2024-03-01 02:03:26.777_BUILDING,no_detection,0
2024-03-01 02:13:26.777,3.16,5.0,319.0,-466.0,-1000.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1515.0,5.0,-2.5,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 02:00:00,6.2305,0.1,BUILDING,2024-03-01 02:13:26.777_BUILDING,no_detection,0
2024-03-01 02:23:26.777,3.16,4.875,321.0,-467.0,-1002.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1515.0,5.0,-2.5,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 02:00:00,6.2305,0.1,BUILDING,2024-03-01 02:23:26.777_BUILDING,no_detection,0
2024-03-01 02:33:26.701,3.16,4.875,318.0,-469.0,-1009.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,1516.0,5.0,-1.8,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 02:00:00,6.2305,0.1,BUILDING,2024-03-01 02:33:26.701_BUILDING,no_detection,0
2024-03-01 02:43:27.701,3.16,4.875,325.0,-471.0,-1009.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,1516.0,5.0,-1.8,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 02:00:00,6.2305,0.1,BUILDING,2024-03-01 02:43:27.701_BUILDING,no_detection,0
2024-03-01 02:53:27.701,3.16,4.75,324.0,-469.0,-1010.0,5.0,5.0,6.0,6.0,5.0,4.0,5.0,5.0,PackageType.HEART_BEAT,1516.0,5.0,-1.8,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 02:00:00,6.2305,0.1,BUILDING,2024-03-01 02:53:27.701_BUILDING,no_detection,0
2024-03-01 03:03:26.768,3.14,4.625,325.0,-469.0,-1008.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1517.0,5.0,-2.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 03:00:00,5.7305,0.1,BUILDING,2024-03-01 03:03:26.768_BUILDING,no_detection,0
2024-03-01 03:13:24.768,3.14,4.625,327.0,-468.0,-1010.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1517.0,5.0,-2.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 03:00:00,5.7305,0.1,BUILDING,2024-03-01 03:13:24.768_BUILDING,no_detection,0
2024-03-01 03:23:23.768,3.14,4.375,327.0,-469.0,-1012.0,5.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1517.0,5.0,-2.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 03:00:00,5.7305,0.1,BUILDING,2024-03-01 03:23:23.768_BUILDING,no_detection,0
2024-03-01 03:33:24.140,3.16,4.25,333.0,-469.0,-1017.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1518.0,5.0,-1.2,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 03:00:00,5.7305,0.1,BUILDING,2024-03-01 03:33:24.140_BUILDING,no_detection,0
2024-03-01 03:43:27.140,3.16,4.0,332.0,-471.0,-1017.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1518.0,5.0,-1.2,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 03:00:00,5.7305,0.1,BUILDING,2024-03-01 03:43:27.140_BUILDING,no_detection,0
2024-03-01 03:53:26.140,3.16,4.0,333.0,-468.0,-1021.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1518.0,5.0,-1.2,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 03:00:00,5.7305,0.1,BUILDING,2024-03-01 03:53:26.140_BUILDING,no_detection,0
2024-03-01 04:03:25.154,3.16,4.0,337.0,-470.0,-1022.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,7.0,PackageType.HEART_BEAT,1519.0,5.0,-0.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 04:00:00,5.2305,0.0,BUILDING,2024-03-01 04:03:25.154_BUILDING,no_detection,0
2024-03-01 04:13:24.154,3.16,3.75,332.0,-469.0,-1022.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,7.0,PackageType.HEART_BEAT,1519.0,5.0,-0.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 04:00:00,5.2305,0.0,BUILDING,2024-03-01 04:13:24.154_BUILDING,no_detection,0
2024-03-01 04:23:23.154,3.16,3.75,336.0,-470.0,-1024.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,7.0,PackageType.HEART_BEAT,1519.0,5.0,-0.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 04:00:00,5.2305,0.0,BUILDING,2024-03-01 04:23:23.154_BUILDING,no_detection,0
2024-03-01 04:45:35.001,3.16,3.625,573.0,73.0,-590.0,36.0,88.0,65.0,29.0,24.0,24.0,13.0,11.0,PackageType.CHANGE,1520.0,5.0,-2.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 04:00:00,5.2305,0.0,BUILDING,2024-03-01 04:45:35.001_BUILDING,detection,1
2024-03-01 04:55:35.108,3.16,3.75,564.0,80.0,-567.0,44.0,84.0,65.0,32.0,33.0,33.0,12.0,10.0,PackageType.HEART_BEAT,1521.0,5.0,-2.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 04:00:00,5.2305,0.0,BUILDING,2024-03-01 04:55:35.108_BUILDING,detection,1
2024-03-01 05:05:34.108,3.16,4.625,562.0,84.0,-569.0,44.0,84.0,65.0,32.0,33.0,33.0,12.0,10.0,PackageType.HEART_BEAT,1521.0,5.0,-2.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 05:00:00,4.7805004,0.0,BUILDING,2024-03-01 05:05:34.108_BUILDING,detection,1
2024-03-01 05:15:35.108,3.16,4.5,563.0,82.0,-568.0,44.0,84.0,65.0,32.0,33.0,33.0,12.0,10.0,PackageType.HEART_BEAT,1521.0,5.0,-2.8,-91.0,DataVersion.HW_2FW2_X_X,2024-03-01 05:00:00,4.7805004,0.0,BUILDING,2024-03-01 05:15:35.108_BUILDING,detection,1
2024-03-01 05:25:34.345,3.14,4.5,564.0,83.0,-572.0,46.0,83.0,63.0,35.0,36.0,36.0,10.0,7.0,PackageType.HEART_BEAT,1522.0,5.0,-1.8,-92.0,DataVersion.HW_2FW2_X_X,2024-03-01 05:00:00,4.7805004,0.0,BUILDING,2024-03-01 05:25:34.345_BUILDING,detection,1
2024-03-01 05:35:33.345,3.14,4.5,565.0,78.0,-572.0,46.0,83.0,63.0,35.0,36.0,36.0,10.0,7.0,PackageType.HEART_BEAT,1522.0,5.0,-1.8,-92.0,DataVersion.HW_2FW2_X_X,2024-03-01 05:00:00,4.7805004,0.0,BUILDING,2024-03-01 05:35:33.345_BUILDING,detection,1
2024-03-01 05:45:35.345,3.14,4.5,594.0,68.0,-570.0,46.0,83.0,63.0,35.0,36.0,36.0,10.0,7.0,PackageType.HEART_BEAT,1522.0,5.0,-1.8,-92.0,DataVersion.HW_2FW2_X_X,2024-03-01 05:00:00,4.7805004,0.0,BUILDING,2024-03-01 05:45:35.345_BUILDING,detection,1
2024-03-01 05:55:34.897,3.16,4.5,582.0,39.0,-575.0,43.0,85.0,66.0,37.0,35.0,35.0,9.0,7.0,PackageType.HEART_BEAT,1523.0,5.0,-2.0,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 05:00:00,4.7805004,0.0,BUILDING,2024-03-01 05:55:34.897_BUILDING,detection,1
2024-03-01 06:05:35.897,3.16,4.5,584.0,41.0,-578.0,43.0,85.0,66.0,37.0,35.0,35.0,9.0,7.0,PackageType.HEART_BEAT,1523.0,5.0,-2.0,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 06:00:00,3.6805,0.0,BUILDING,2024-03-01 06:05:35.897_BUILDING,detection,1
2024-03-01 06:15:34.897,3.16,4.5,584.0,41.0,-578.0,43.0,85.0,66.0,37.0,35.0,35.0,9.0,7.0,PackageType.HEART_BEAT,1523.0,5.0,-2.0,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 06:00:00,3.6805,0.0,BUILDING,2024-03-01 06:15:34.897_BUILDING,detection,1
2024-03-01 06:25:35.628,3.16,4.5,583.0,42.0,-576.0,38.0,75.0,57.0,37.0,39.0,38.0,9.0,8.0,PackageType.HEART_BEAT,1524.0,5.0,0.8,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 06:00:00,3.6805,0.0,BUILDING,2024-03-01 06:25:35.628_BUILDING,detection,1
2024-03-01 06:35:36.628,3.16,4.5,586.0,43.0,-576.0,38.0,75.0,57.0,37.0,39.0,38.0,9.0,8.0,PackageType.HEART_BEAT,1524.0,5.0,0.8,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 06:00:00,3.6805,0.0,BUILDING,2024-03-01 06:35:36.628_BUILDING,detection,1
2024-03-01 06:45:37.628,3.16,4.5,584.0,45.0,-575.0,38.0,75.0,57.0,37.0,39.0,38.0,9.0,8.0,PackageType.HEART_BEAT,1524.0,5.0,0.8,-90.0,DataVersion.HW_2FW2_X_X,2024-03-01 06:00:00,3.6805,0.0,BUILDING,2024-03-01 06:45:37.628_BUILDING,detection,1
2024-03-01 07:25:34.530,3.14,4.625,582.0,43.0,-578.0,35.0,63.0,49.0,39.0,38.0,37.0,11.0,6.0,PackageType.HEART_BEAT,1526.0,5.0,-2.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 07:00:00,3.5805,0.0,BUILDING,2024-03-01 07:25:34.530_BUILDING,detection,1
2024-03-01 07:35:34.530,3.14,4.625,580.0,43.0,-572.0,35.0,63.0,49.0,39.0,38.0,37.0,11.0,6.0,PackageType.HEART_BEAT,1526.0,5.0,-2.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 07:00:00,3.5805,0.0,BUILDING,2024-03-01 07:35:34.530_BUILDING,detection,1
2024-03-01 07:45:34.530,3.14,4.625,581.0,44.0,-577.0,35.0,63.0,49.0,39.0,38.0,37.0,11.0,6.0,PackageType.HEART_BEAT,1526.0,5.0,-2.5,-89.0,DataVersion.HW_2FW2_X_X,2024-03-01 07:00:00,3.5805,0.0,BUILDING,2024-03-01 07:45:34.530_BUILDING,detection,1
2024-03-01 07:57:36.829,3.14,4.625,352.0,-510.0,-1010.0,17.0,41.0,30.0,24.0,35.0,17.0,30.0,30.0,PackageType.CHANGE,1527.0,5.0,-6.2,-88.0,DataVersion.HW_2FW2_X_X,2024-03-01 07:00:00,3.5805,0.0,BUILDING,2024-03-01 07:57:36.829_BUILDING,no_detection,1
2024-03-01 07:58:06.826,3.14,4.625,170.0,-824.0,-1047.0,33.0,83.0,44.0,49.0,49.0,22.0,18.0,16.0,PackageType.CHANGE,1528.0,5.0,2.5,-85.0,DataVersion.HW_2FW2_X_X,2024-03-01 07:00:00,3.5805,0.0,BUILDING,2024-03-01 07:58:06.826_BUILDING,no_detection,1
2024-03-01 08:08:04.958,3.16,4.625,173.0,-823.0,-1045.0,24.0,65.0,42.0,46.0,44.0,25.0,14.0,10.0,PackageType.HEART_BEAT,1529.0,5.0,6.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 08:00:00,3.7305,0.0,BUILDING,2024-03-01 08:08:04.958_BUILDING,no_detection,1
2024-03-01 08:18:03.958,3.16,5.25,178.0,-819.0,-1044.0,24.0,65.0,42.0,46.0,44.0,25.0,14.0,10.0,PackageType.HEART_BEAT,1529.0,5.0,6.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 08:00:00,3.7305,0.0,BUILDING,2024-03-01 08:18:03.958_BUILDING,no_detection,1
2024-03-01 08:28:04.958,3.16,5.25,178.0,-824.0,-1041.0,24.0,65.0,42.0,46.0,44.0,25.0,14.0,10.0,PackageType.HEART_BEAT,1529.0,5.0,6.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 08:00:00,3.7305,0.0,BUILDING,2024-03-01 08:28:04.958_BUILDING,no_detection,1
2024-03-01 08:38:05.496,3.16,5.125,174.0,-821.0,-1046.0,17.0,56.0,42.0,43.0,42.0,24.0,20.0,15.0,PackageType.HEART_BEAT,1530.0,5.0,2.8,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 08:00:00,3.7305,0.0,BUILDING,2024-03-01 08:38:05.496_BUILDING,no_detection,1
2024-03-01 08:48:08.496,3.16,5.125,176.0,-818.0,-1048.0,17.0,56.0,42.0,43.0,42.0,24.0,20.0,15.0,PackageType.HEART_BEAT,1530.0,5.0,2.8,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 08:00:00,3.7305,0.0,BUILDING,2024-03-01 08:48:08.496_BUILDING,no_detection,1
2024-03-01 08:58:08.496,3.16,5.125,181.0,-820.0,-1043.0,17.0,56.0,42.0,43.0,42.0,24.0,20.0,15.0,PackageType.HEART_BEAT,1530.0,5.0,2.8,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 08:00:00,3.7305,0.0,BUILDING,2024-03-01 08:58:08.496_BUILDING,no_detection,1
2024-03-01 09:08:06.890,3.16,5.125,178.0,-822.0,-1045.0,22.0,65.0,46.0,48.0,45.0,20.0,22.0,18.0,PackageType.HEART_BEAT,1531.0,5.0,-0.5,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 09:00:00,3.8305,0.0,BUILDING,2024-03-01 09:08:06.890_BUILDING,no_detection,1
2024-03-01 09:18:08.890,3.16,5.0,179.0,-822.0,-1044.0,22.0,65.0,46.0,48.0,45.0,20.0,22.0,18.0,PackageType.HEART_BEAT,1531.0,5.0,-0.5,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 09:00:00,3.8305,0.0,BUILDING,2024-03-01 09:18:08.890_BUILDING,no_detection,1
2024-03-01 09:28:07.890,3.16,5.125,180.0,-823.0,-1046.0,22.0,65.0,46.0,48.0,45.0,20.0,22.0,18.0,PackageType.HEART_BEAT,1531.0,5.0,-0.5,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 09:00:00,3.8305,0.0,BUILDING,2024-03-01 09:28:07.890_BUILDING,no_detection,1
2024-03-01 09:38:07.837,3.16,5.125,180.0,-825.0,-1044.0,22.0,66.0,48.0,51.0,46.0,22.0,19.0,13.0,PackageType.HEART_BEAT,1532.0,5.0,0.5,-86.0,DataVersion.HW_2FW2_X_X,2024-03-01 09:00:00,3.8305,0.0,BUILDING,2024-03-01 09:38:07.837_BUILDING,no_detection,1
2024-03-01 09:48:06.837,3.16,5.125,182.0,-823.0,-1047.0,22.0,66.0,48.0,51.0,46.0,22.0,19.0,13.0,PackageType.HEART_BEAT,1532.0,5.0,0.5,-86.0,DataVersion.HW_2FW2_X_X,2024-03-01 09:00:00,3.8305,0.0,BUILDING,2024-03-01 09:48:06.837_BUILDING,no_detection,1
2024-03-01 09:58:06.837,3.16,5.125,177.0,-824.0,-1043.0,22.0,66.0,48.0,51.0,46.0,22.0,19.0,13.0,PackageType.HEART_BEAT,1532.0,5.0,0.5,-86.0,DataVersion.HW_2FW2_X_X,2024-03-01 09:00:00,3.8305,0.0,BUILDING,2024-03-01 09:58:06.837_BUILDING,no_detection,1
2024-03-01 10:11:02.287,3.16,5.25,337.0,-513.0,-1004.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,PackageType.CHANGE,1533.0,5.0,5.5,-80.0,DataVersion.HW_2FW2_X_X,2024-03-01 10:00:00,4.4305,0.0,BUILDING,2024-03-01 10:11:02.287_BUILDING,no_detection,0
2024-03-01 10:21:02.430,3.16,5.25,317.0,-511.0,-977.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,1534.0,5.0,2.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 10:00:00,4.4305,0.0,BUILDING,2024-03-01 10:21:02.430_BUILDING,no_detection,0
2024-03-01 10:31:02.430,3.16,6.375,309.0,-507.0,-971.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,1534.0,5.0,2.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 10:00:00,4.4305,0.0,BUILDING,2024-03-01 10:31:02.430_BUILDING,no_detection,0
2024-03-01 10:41:02.430,3.16,6.875,307.0,-508.0,-966.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,PackageType.HEART_BEAT,1534.0,5.0,2.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 10:00:00,4.4305,0.0,BUILDING,2024-03-01 10:41:02.430_BUILDING,no_detection,0
2024-03-01 11:00:35.061,3.16,7.125,364.0,-438.0,-1004.0,6.0,6.0,6.0,5.0,9.0,9.0,11.0,14.0,PackageType.CHANGE,1535.0,5.0,7.5,-74.0,DataVersion.HW_2FW2_X_X,2024-03-01 11:00:00,5.2805004,0.0,BUILDING,2024-03-01 11:00:35.061_BUILDING,no_detection,0
2024-03-01 11:01:36.293,3.16,7.375,305.0,-509.0,-959.0,5.0,5.0,4.0,6.0,6.0,5.0,6.0,5.0,PackageType.CHANGE,1536.0,5.0,7.5,-78.0,DataVersion.HW_2FW2_X_X,2024-03-01 11:00:00,5.2805004,0.0,BUILDING,2024-03-01 11:01:36.293_BUILDING,no_detection,0
2024-03-01 11:11:35.707,3.16,7.375,300.0,-511.0,-955.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,PackageType.HEART_BEAT,1537.0,5.0,8.0,-78.0,DataVersion.HW_2FW2_X_X,2024-03-01 11:00:00,5.2805004,0.0,BUILDING,2024-03-01 11:11:35.707_BUILDING,no_detection,0
2024-03-01 11:21:35.707,3.16,7.75,293.0,-506.0,-950.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,PackageType.HEART_BEAT,1537.0,5.0,8.0,-78.0,DataVersion.HW_2FW2_X_X,2024-03-01 11:00:00,5.2805004,0.0,BUILDING,2024-03-01 11:21:35.707_BUILDING,no_detection,0
2024-03-01 11:31:34.707,3.16,8.125,293.0,-510.0,-946.0,6.0,5.0,4.0,5.0,5.0,5.0,5.0,6.0,PackageType.HEART_BEAT,1537.0,5.0,8.0,-78.0,DataVersion.HW_2FW2_X_X,2024-03-01 11:00:00,5.2805004,0.0,BUILDING,2024-03-01 11:31:34.707_BUILDING,no_detection,0
2024-03-01 11:41:33.002,3.16,8.125,296.0,-507.0,-952.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0,5.0,PackageType.HEART_BEAT,1538.0,5.0,2.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 11:00:00,5.2805004,0.0,BUILDING,2024-03-01 11:41:33.002_BUILDING,no_detection,0
2024-03-01 11:51:34.002,3.16,8.125,286.0,-507.0,-940.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0,5.0,PackageType.HEART_BEAT,1538.0,5.0,2.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 11:00:00,5.2805004,0.0,BUILDING,2024-03-01 11:51:34.002_BUILDING,no_detection,0
2024-03-01 12:01:34.002,3.16,8.5,278.0,-503.0,-939.0,6.0,6.0,6.0,4.0,5.0,6.0,5.0,5.0,PackageType.HEART_BEAT,1538.0,5.0,2.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 12:00:00,6.3805003,0.0,BUILDING,2024-03-01 12:01:34.002_BUILDING,no_detection,0
2024-03-01 12:11:35.214,3.16,8.875,271.0,-506.0,-926.0,6.0,5.0,5.0,8.0,8.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1539.0,5.0,-0.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 12:00:00,6.3805003,0.0,BUILDING,2024-03-01 12:11:35.214_BUILDING,no_detection,0
2024-03-01 12:21:34.214,3.16,9.25,269.0,-503.0,-925.0,6.0,5.0,5.0,8.0,8.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1539.0,5.0,-0.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 12:00:00,6.3805003,0.0,BUILDING,2024-03-01 12:21:34.214_BUILDING,no_detection,0
2024-03-01 12:31:36.214,3.16,9.375,266.0,-500.0,-911.0,6.0,5.0,5.0,8.0,8.0,5.0,5.0,5.0,PackageType.HEART_BEAT,1539.0,5.0,-0.2,-87.0,DataVersion.HW_2FW2_X_X,2024-03-01 12:00:00,6.3805003,0.0,BUILDING,2024-03-01 12:31:36.214_BUILDING,no_detection,0
2024-03-01 12:51:06.919,3.14,10.25,-21.0,-121.0,-1004.0,105.0,81.0,31.0,29.0,25.0,23.0,22.0,15.0,PackageType.HEART_BEAT,1541.0,5.0,-8.0,-88.0,DataVersion.HW_2FW2_X_X,2024-03-01 12:00:00,6.3805003,0.0,BUILDING,2024-03-01 12:51:06.919_BUILDING,no_detection,1
2024-03-01 13:01:05.919,3.14,10.0,-10.0,-120.0,-1015.0,105.0,81.0,31.0,29.0,25.0,23.0,22.0,15.0,PackageType.HEART_BEAT,1541.0,5.0,-8.0,-88.0,DataVersion.HW_2FW2_X_X,2024-03-01 13:00:00,7.8305,0.0,BUILDING,2024-03-01 13:01:05.919_BUILDING,no_detection,1
2024-03-01 13:11:03.919,3.14,9.25,-6.0,-123.0,-1020.0,105.0,81.0,31.0,29.0,25.0,23.0,22.0,15.0,PackageType.HEART_BEAT,1541.0,5.0,-8.0,-88.0,DataVersion.HW_2FW2_X_X,2024-03-01 13:00:00,7.8305,0.0,BUILDING,2024-03-01 13:11:03.919_BUILDING,no_detection,1
2024-03-01 13:47:14.561,3.16,7.875,295.0,-506.0,-950.0,10.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0,PackageType.CHANGE,1543.0,5.0,-0.5,-86.0,DataVersion.HW_2FW2_X_X,2024-03-01 13:00:00,7.8305,0.0,BUILDING,2024-03-01 13:47:14.561_BUILDING,no_detection,0
2024-03-01 14:07:48.499,3.16,8.5,266.0,-466.0,-928.0,9.0,5.0,6.0,6.0,5.0,5.0,5.0,6.0,PackageType.CHANGE,1544.0,5.0,8.2,-77.0,DataVersion.HW_2FW2_X_X,2024-03-01 14:00:00,8.4805,0.0,BUILDING,2024-03-01 14:07:48.499_BUILDING,no_detection,0
2024-03-01 14:17:47.218,3.16,8.5,251.0,-460.0,-911.0,9.0,6.0,4.0,7.0,6.0,5.0,5.0,4.0,PackageType.HEART_BEAT,1545.0,5.0,5.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 14:00:00,8.4805,0.0,BUILDING,2024-03-01 14:17:47.218_BUILDING,no_detection,0
2024-03-01 14:27:46.218,3.16,9.375,251.0,-464.0,-915.0,9.0,6.0,4.0,7.0,6.0,5.0,5.0,4.0,PackageType.HEART_BEAT,1545.0,5.0,5.2,-84.0,DataVersion.HW_2FW2_X_X,2024-03-01 14:00:00,8.4805,0.0,BUILDING,2024-03-01 14:27:46.218_BUILDING,no_detection,0
