time,battery,temperature,x,y,z,0_radar,1_radar,2_radar,3_radar,4_radar,5_radar,6_radar,7_radar,package_type,f_cnt,dr,snr,rssi
2023-09-30 23:41:42.121,3.1,13.0,-37,-140,-873,6,3,4,4,5,5,5,1,PackageType.HEART_BEAT,10705,0,2.5,-110
2023-09-30 23:51:40.121,3.1,13.0,-39,-141,-874,6,3,4,4,5,5,5,1,PackageType.HEART_BEAT,10705,0,2.5,-110
2023-10-01 00:01:40.121,3.1,13.0,-39,-141,-877,6,3,4,4,5,5,5,1,PackageType.HEART_BEAT,10705,0,2.5,-110
2023-10-01 00:11:42.207,3.1,13.05,-38,-142,-876,5,4,3,3,3,3,3,4,PackageType.HEART_BEAT,10706,0,5,-108
2023-10-01 00:21:43.207,3.1,13.05,-39,-142,-872,5,4,3,3,3,3,3,4,PackageType.HEART_BEAT,10706,0,5,-108
2023-10-01 00:31:42.207,3.1,13.05,-38,-142,-874,5,4,3,3,3,3,3,4,PackageType.HEART_BEAT,10706,0,5,-108
2023-10-01 00:41:44.020,3.1,13.03,-39,-138,-871,8,5,4,4,4,3,2,2,PackageType.HEART_BEAT,10707,0,4.2,-115
2023-10-01 00:51:41.020,3.1,13.03,-37,-143,-872,8,5,4,4,4,3,2,2,PackageType.HEART_BEAT,10707,0,4.2,-115
2023-10-01 01:01:41.020,3.1,13.03,-34,-145,-877,8,5,4,4,4,3,2,2,PackageType.HEART_BEAT,10707,0,4.2,-115
2023-10-01 01:11:41.737,3.1,12.88,-35,-145,-875,7,7,7,3,2,3,4,4,PackageType.HEART_BEAT,10708,0,5,-110
2023-10-01 01:21:41.737,3.1,12.88,-33,-144,-875,7,7,7,3,2,3,4,4,PackageType.HEART_BEAT,10708,0,5,-110
2023-10-01 01:31:42.737,3.1,12.88,-33,-146,-876,7,7,7,3,2,3,4,4,PackageType.HEART_BEAT,10708,0,5,-110
2023-10-01 01:41:42.229,3.1,12.73,-34,-148,-877,8,6,3,3,3,3,3,2,PackageType.HEART_BEAT,10709,0,4.5,-110
2023-10-01 01:51:44.229,3.1,12.73,-35,-145,-875,8,6,3,3,3,3,3,2,PackageType.HEART_BEAT,10709,0,4.5,-110
2023-10-01 02:01:44.229,3.1,12.73,-33,-144,-878,8,6,3,3,3,3,3,2,PackageType.HEART_BEAT,10709,0,4.5,-110
2023-10-01 02:11:44.047,3.1,12.65,-33,-143,-873,6,6,2,3,3,4,4,4,PackageType.HEART_BEAT,10710,0,4.8,-107
2023-10-01 02:21:45.047,3.1,12.65,-35,-142,-876,6,6,2,3,3,4,4,4,PackageType.HEART_BEAT,10710,0,4.8,-107
2023-10-01 02:31:43.047,3.1,12.65,-38,-143,-881,6,6,2,3,3,4,4,4,PackageType.HEART_BEAT,10710,0,4.8,-107
2023-10-01 02:41:42.222,3.1,12.91,-35,-142,-878,6,6,2,2,3,3,3,4,PackageType.HEART_BEAT,10711,0,4.8,-113
2023-10-01 02:51:40.222,3.1,12.91,-33,-141,-877,6,6,2,2,3,3,3,4,PackageType.HEART_BEAT,10711,0,4.8,-113
2023-10-01 03:01:40.222,3.1,12.91,-31,-145,-877,6,6,2,2,3,3,3,4,PackageType.HEART_BEAT,10711,0,4.8,-113
2023-10-01 03:11:41.708,3.1,12.73,-36,-142,-878,7,7,5,4,2,2,2,3,PackageType.HEART_BEAT,10712,0,-14.8,-113
2023-10-01 03:21:42.708,3.1,12.73,-31,-140,-875,7,7,5,4,2,2,2,3,PackageType.HEART_BEAT,10712,0,-14.8,-113
2023-10-01 03:31:43.708,3.1,12.73,-35,-142,-880,7,7,5,4,2,2,2,3,PackageType.HEART_BEAT,10712,0,-14.8,-113
2023-10-01 03:41:43.388,3.1,12.88,-36,-143,-877,7,6,2,2,2,3,4,4,PackageType.HEART_BEAT,10713,0,4.8,-113
2023-10-01 03:51:44.388,3.1,12.88,-36,-141,-876,7,6,2,2,2,3,4,4,PackageType.HEART_BEAT,10713,0,4.8,-113
2023-10-01 04:01:42.388,3.1,12.88,-38,-141,-880,7,6,2,2,2,3,4,4,PackageType.HEART_BEAT,10713,0,4.8,-113
2023-10-01 04:11:40.269,3.1,12.91,-34,-143,-878,5,4,3,3,4,4,4,2,PackageType.HEART_BEAT,10714,0,4,-109
2023-10-01 04:21:40.269,3.1,12.91,-35,-145,-874,5,4,3,3,4,4,4,2,PackageType.HEART_BEAT,10714,0,4,-109
2023-10-01 04:31:40.269,3.1,12.91,-32,-144,-878,5,4,3,3,4,4,4,2,PackageType.HEART_BEAT,10714,0,4,-109
2023-10-01 04:41:40.503,3.1,12.7,-32,-144,-880,8,6,4,2,2,3,5,5,PackageType.HEART_BEAT,10715,0,3.5,-113
2023-10-01 04:51:42.503,3.1,12.7,-35,-143,-876,8,6,4,2,2,3,5,5,PackageType.HEART_BEAT,10715,0,3.5,-113
2023-10-01 05:01:45.503,3.1,12.7,-35,-142,-876,8,6,4,2,2,3,5,5,PackageType.HEART_BEAT,10715,0,3.5,-113
2023-10-01 05:16:19.043,3.1,12.92,-23,-109,-923,185,188,86,83,66,34,39,29,PackageType.HEART_BEAT,10717,0,-6.8,-116
2023-10-01 05:26:20.043,3.1,12.92,-23,-105,-922,185,188,86,83,66,34,39,29,PackageType.HEART_BEAT,10717,0,-6.8,-116
2023-10-01 05:36:19.043,3.1,12.92,-25,-106,-926,185,188,86,83,66,34,39,29,PackageType.HEART_BEAT,10717,0,-6.8,-116
2023-10-01 05:46:17.569,3.1,13.86,-25,-107,-924,203,209,100,55,55,26,26,22,PackageType.HEART_BEAT,10718,0,-9.2,-116
2023-10-01 05:56:18.569,3.1,13.86,-22,-107,-922,203,209,100,55,55,26,26,22,PackageType.HEART_BEAT,10718,0,-9.2,-116
2023-10-01 06:06:16.569,3.1,13.86,-17,-111,-923,203,209,100,55,55,26,26,22,PackageType.HEART_BEAT,10718,0,-9.2,-116
2023-10-01 06:17:20.075,3.1,13.65,-55,-122,-853,8,6,2,2,4,4,4,3,PackageType.CHANGE,10719,0,-5,-109
2023-10-01 06:29:05.372,3.1,13.59,81,126,-911,31,69,68,26,22,22,16,13,PackageType.HEART_BEAT,10721,0,-15.5,-116
2023-10-01 06:39:04.372,3.1,13.59,81,125,-911,31,69,68,26,22,22,16,13,PackageType.HEART_BEAT,10721,0,-15.5,-116
2023-10-01 06:49:04.372,3.1,13.59,78,127,-913,31,69,68,26,22,22,16,13,PackageType.HEART_BEAT,10721,0,-15.5,-116
2023-10-01 07:09:09.013,3.1,13.81,-123,258,-1066,114,126,90,52,78,64,29,34,PackageType.CHANGE,10723,0,-14.2,-113
2023-10-01 07:20:04.586,3.1,13.9,-126,214,-1052,102,120,73,64,93,76,17,22,PackageType.HEART_BEAT,10725,0,-10.5,-114
2023-10-01 07:30:05.586,3.1,13.9,-135,210,-1043,102,120,73,64,93,76,17,22,PackageType.HEART_BEAT,10725,0,-10.5,-114
2023-10-01 07:40:06.586,3.1,13.9,-137,215,-1048,102,120,73,64,93,76,17,22,PackageType.HEART_BEAT,10725,0,-10.5,-114
2023-10-01 07:50:07.667,3.1,14.08,-132,211,-1048,101,119,74,61,84,70,20,30,PackageType.HEART_BEAT,10726,0,-15,-115
2023-10-01 08:00:05.667,3.1,14.08,-136,213,-1050,101,119,74,61,84,70,20,30,PackageType.HEART_BEAT,10726,0,-15,-115
2023-10-01 08:10:04.667,3.1,14.08,-133,211,-1046,101,119,74,61,84,70,20,30,PackageType.HEART_BEAT,10726,0,-15,-115
2023-10-01 08:44:45.691,3.1,14.09,-52,-667,-929,10,10,23,34,34,33,23,22,PackageType.CHANGE,10728,0,-8,-116
2023-10-01 08:56:30.736,3.1,14.17,-50,-657,-943,8,8,22,33,33,32,16,11,PackageType.CHANGE,10729,0,-4.5,-117
2023-10-01 09:06:29.805,3.1,14.2,-57,-635,-958,7,8,22,37,37,36,20,8,PackageType.HEART_BEAT,10730,0,-8,-116
2023-10-01 09:16:27.805,3.1,14.2,-56,-631,-956,7,8,22,37,37,36,20,8,PackageType.HEART_BEAT,10730,0,-8,-116
2023-10-01 09:26:27.805,3.1,14.2,-58,-646,-942,7,8,22,37,37,36,20,8,PackageType.HEART_BEAT,10730,0,-8,-116
2023-10-01 09:52:32.785,3.1,14.28,-79,-125,-851,7,6,2,4,6,6,6,5,PackageType.CHANGE,10731,0,0,-115
2023-10-01 09:54:32.990,3.1,14.46,-227,180,-828,20,32,32,52,58,56,29,21,PackageType.CHANGE,10732,0,-12,-115
2023-10-01 10:04:32.730,3.1,14.83,-243,211,-825,8,8,9,17,36,36,20,16,PackageType.HEART_BEAT,10733,0,-12,-117
2023-10-01 10:14:33.730,3.1,14.83,-234,207,-831,8,8,9,17,36,36,20,16,PackageType.HEART_BEAT,10733,0,-12,-117
2023-10-01 10:24:32.730,3.1,14.83,-241,200,-828,8,8,9,17,36,36,20,16,PackageType.HEART_BEAT,10733,0,-12,-117
2023-10-01 10:34:33.941,3.1,16.13,-237,198,-831,9,10,10,17,35,35,17,16,PackageType.HEART_BEAT,10734,0,-19.8,-117
2023-10-01 10:44:33.941,3.1,16.13,-236,196,-831,9,10,10,17,35,35,17,16,PackageType.HEART_BEAT,10734,0,-19.8,-117
2023-10-01 10:54:33.941,3.1,16.13,-234,194,-833,9,10,10,17,35,35,17,16,PackageType.HEART_BEAT,10734,0,-19.8,-117
2023-10-01 11:13:01.709,3.1,15.73,-96,-91,-842,9,7,1,2,4,5,5,5,PackageType.CHANGE,10736,0,4,-108
2023-10-01 11:14:01.481,3.1,15.61,-4,-343,-778,56,56,40,20,36,35,15,15,PackageType.CHANGE,10737,0,-3.8,-119
2023-10-01 11:23:59.902,3.1,15.66,14,-334,-757,50,52,36,25,38,38,14,3,PackageType.HEART_BEAT,10738,0,-2.5,-115
2023-10-01 11:34:00.902,3.1,15.66,21,-338,-754,50,52,36,25,38,38,14,3,PackageType.HEART_BEAT,10738,0,-2.5,-115
2023-10-01 11:44:01.902,3.1,15.66,23,-337,-750,50,52,36,25,38,38,14,3,PackageType.HEART_BEAT,10738,0,-2.5,-115
2023-10-01 12:00:46.377,3.1,15.38,31,-431,-837,74,74,28,45,45,42,29,29,PackageType.CHANGE,10739,0,-8,-116
2023-10-01 12:07:24.749,3.1,15.36,-75,-99,-834,8,7,2,2,2,4,4,5,PackageType.CHANGE,10740,0,-0.2,-115
2023-10-01 12:08:54.754,3.1,15.83,-3,197,-758,13,29,29,29,27,27,30,30,PackageType.CHANGE,10741,0,-10.5,-116
2023-10-01 12:18:55.317,3.1,15.9,-14,195,-760,10,41,42,26,17,43,43,28,PackageType.HEART_BEAT,10742,0,-15.5,-115
2023-10-01 12:28:56.317,3.1,15.9,-12,196,-751,10,41,42,26,17,43,43,28,PackageType.HEART_BEAT,10742,0,-15.5,-115
2023-10-01 12:38:55.317,3.1,15.9,-11,197,-754,10,41,42,26,17,43,43,28,PackageType.HEART_BEAT,10742,0,-15.5,-115
2023-10-01 12:48:56.006,3.1,16.18,-11,193,-754,10,42,42,25,18,41,41,30,PackageType.HEART_BEAT,10743,0,-17.2,-117
2023-10-01 12:58:56.006,3.1,16.18,-21,214,-769,10,42,42,25,18,41,41,30,PackageType.HEART_BEAT,10743,0,-17.2,-117
2023-10-01 13:08:57.006,3.1,16.18,-4,196,-766,10,42,42,25,18,41,41,30,PackageType.HEART_BEAT,10743,0,-17.2,-117
2023-10-01 13:18:56.792,3.1,15.85,-11,200,-762,11,44,44,28,15,43,43,28,PackageType.HEART_BEAT,10744,0,-14.8,-116
2023-10-01 13:28:58.792,3.1,15.85,-9,197,-763,11,44,44,28,15,43,43,28,PackageType.HEART_BEAT,10744,0,-14.8,-116
2023-10-01 13:38:58.792,3.1,15.85,-9,196,-763,11,44,44,28,15,43,43,28,PackageType.HEART_BEAT,10744,0,-14.8,-116
2023-10-01 13:51:53.023,3.1,15.66,-83,-97,-840,3,3,3,3,3,3,4,4,PackageType.CHANGE,10745,0,1.5,-111
2023-10-01 13:58:07.809,3.1,15.55,-31,-313,-655,100,93,113,158,110,79,82,38,PackageType.CHANGE,10746,0,-15.2,-116
2023-10-01 13:59:02.997,3.1,15.43,-40,-296,-702,104,102,87,154,126,66,83,56,PackageType.CHANGE,10747,0,-16,-116
2023-10-01 14:39:04.291,3.1,15.2,-59,-288,-737,118,116,94,170,140,72,90,60,PackageType.HEART_BEAT,10749,0,-12.8,-117
2023-10-01 14:49:01.291,3.1,15.2,-60,-291,-733,118,116,94,170,140,72,90,60,PackageType.HEART_BEAT,10749,0,-12.8,-117
2023-10-01 14:59:03.291,3.1,15.2,-60,-313,-743,118,116,94,170,140,72,90,60,PackageType.HEART_BEAT,10749,0,-12.8,-117
2023-10-01 15:01:23.172,3.1,15.16,-72,-283,-755,113,110,97,172,142,73,92,65,PackageType.CHANGE,10750,0,-12.5,-116
2023-10-01 15:30:12.511,3.1,15.18,-42,-299,-685,110,104,113,166,124,82,88,43,PackageType.CHANGE,10751,0,-7.8,-115
2023-10-01 15:31:17.848,3.1,15.12,-84,-87,-859,6,6,6,2,2,3,4,4,PackageType.CHANGE,10752,0,-17.2,-117
2023-10-01 15:41:17.147,3.1,15.12,-22,-82,-860,5,13,28,43,41,28,28,28,PackageType.HEART_BEAT,10753,0,-16.8,-117
2023-10-01 15:51:20.147,3.1,15.12,-42,-72,-838,5,13,28,43,41,28,28,28,PackageType.HEART_BEAT,10753,0,-16.8,-117
2023-10-01 16:01:17.147,3.1,15.12,-44,-71,-844,5,13,28,43,41,28,28,28,PackageType.HEART_BEAT,10753,0,-16.8,-117
2023-10-01 16:11:18.471,3.1,16.18,-39,-72,-845,5,13,33,46,42,31,31,31,PackageType.HEART_BEAT,10754,0,-11,-115
2023-10-01 16:21:18.471,3.1,16.18,-37,-74,-846,5,13,33,46,42,31,31,31,PackageType.HEART_BEAT,10754,0,-11,-115
2023-10-01 16:31:18.471,3.1,16.18,-35,-78,-849,5,13,33,46,42,31,31,31,PackageType.HEART_BEAT,10754,0,-11,-115
2023-10-01 16:45:36.705,3.1,15.72,-94,-83,-860,6,6,4,4,4,4,4,4,PackageType.CHANGE,10755,0,1.2,-110
2023-10-01 16:55:36.150,3.1,15.55,-88,-90,-855,7,7,5,3,3,3,3,3,PackageType.HEART_BEAT,10756,0,2.8,-111
2023-10-01 17:05:37.150,3.1,15.55,-82,-86,-858,7,7,5,3,3,3,3,3,PackageType.HEART_BEAT,10756,0,2.8,-111
2023-10-01 17:15:37.150,3.1,15.55,-83,-89,-861,7,7,5,3,3,3,3,3,PackageType.HEART_BEAT,10756,0,2.8,-111
2023-10-01 17:25:37.157,3.1,14.99,-83,-87,-864,4,4,4,3,3,3,3,3,PackageType.HEART_BEAT,10757,0,2.8,-109
2023-10-01 17:35:38.157,3.1,14.99,-80,-96,-859,4,4,4,3,3,3,3,3,PackageType.HEART_BEAT,10757,0,2.8,-109
2023-10-01 17:45:37.157,3.1,14.99,-79,-90,-867,4,4,4,3,3,3,3,3,PackageType.HEART_BEAT,10757,0,2.8,-109
2023-10-01 17:55:37.327,3.1,14.89,-82,-88,-862,4,4,4,4,4,1,1,3,PackageType.HEART_BEAT,10758,0,2.8,-110
2023-10-01 18:05:40.327,3.1,14.89,-79,-92,-864,4,4,4,4,4,1,1,3,PackageType.HEART_BEAT,10758,0,2.8,-110
2023-10-01 18:15:42.327,3.1,14.89,-81,-88,-863,4,4,4,4,4,1,1,3,PackageType.HEART_BEAT,10758,0,2.8,-110
2023-10-01 18:25:42.993,3.1,14.89,-78,-91,-859,5,5,5,4,4,3,1,1,PackageType.HEART_BEAT,10759,0,5.8,-101
2023-10-01 18:35:42.993,3.1,14.89,-77,-87,-863,5,5,5,4,4,3,1,1,PackageType.HEART_BEAT,10759,0,5.8,-101
2023-10-01 18:45:45.993,3.1,14.89,-69,-123,-856,5,5,5,4,4,3,1,1,PackageType.HEART_BEAT,10759,0,5.8,-101
2023-10-01 18:55:45.423,3.1,14.96,-68,-122,-855,6,6,6,2,2,4,4,4,PackageType.HEART_BEAT,10760,0,4.8,-107
2023-10-01 19:05:46.423,3.1,14.96,-69,-118,-854,6,6,6,2,2,4,4,4,PackageType.HEART_BEAT,10760,0,4.8,-107
2023-10-01 19:15:46.423,3.1,14.96,-70,-118,-854,6,6,6,2,2,4,4,4,PackageType.HEART_BEAT,10760,0,4.8,-107
2023-10-01 19:25:45.698,3.1,14.97,-68,-122,-856,5,5,4,4,3,2,2,2,PackageType.HEART_BEAT,10761,0,4.5,-104
2023-10-01 19:35:44.698,3.1,14.97,-70,-122,-852,5,5,4,4,3,2,2,2,PackageType.HEART_BEAT,10761,0,4.5,-104
2023-10-01 19:45:44.698,3.1,14.97,-69,-121,-854,5,5,4,4,3,2,2,2,PackageType.HEART_BEAT,10761,0,4.5,-104
2023-10-01 19:55:45.558,3.1,15.02,-73,-121,-854,5,5,3,3,3,3,4,4,PackageType.HEART_BEAT,10762,0,6.2,-106
2023-10-01 20:05:44.558,3.1,15.02,-74,-118,-855,5,5,3,3,3,3,4,4,PackageType.HEART_BEAT,10762,0,6.2,-106
2023-10-01 20:15:43.558,3.1,15.02,-74,-120,-858,5,5,3,3,3,3,4,4,PackageType.HEART_BEAT,10762,0,6.2,-106
2023-10-01 20:25:43.406,3.1,15.23,-73,-119,-856,6,6,6,2,2,2,4,4,PackageType.HEART_BEAT,10763,0,4.8,-104
2023-10-01 20:35:45.406,3.1,15.23,-73,-114,-853,6,6,6,2,2,2,4,4,PackageType.HEART_BEAT,10763,0,4.8,-104
2023-10-01 20:45:44.406,3.1,15.23,-73,-118,-855,6,6,6,2,2,2,4,4,PackageType.HEART_BEAT,10763,0,4.8,-104
2023-10-01 20:55:44.752,3.1,15.27,-73,-118,-853,7,7,3,5,5,5,5,4,PackageType.HEART_BEAT,10764,0,-18.2,-117
2023-10-01 21:05:42.752,3.1,15.27,-73,-118,-855,7,7,3,5,5,5,5,4,PackageType.HEART_BEAT,10764,0,-18.2,-117
2023-10-01 21:15:44.752,3.1,15.27,-74,-118,-851,7,7,3,5,5,5,5,4,PackageType.HEART_BEAT,10764,0,-18.2,-117
2023-10-01 21:25:45.965,3.1,15.26,-73,-119,-854,5,4,4,4,4,3,2,2,PackageType.HEART_BEAT,10765,0,-17.8,-116
2023-10-01 21:35:43.965,3.1,15.26,-74,-118,-851,5,4,4,4,4,3,2,2,PackageType.HEART_BEAT,10765,0,-17.8,-116
2023-10-01 21:45:44.965,3.1,15.26,-74,-114,-853,5,4,4,4,4,3,2,2,PackageType.HEART_BEAT,10765,0,-17.8,-116
2023-10-01 21:55:41.931,3.1,15.3,-78,-120,-852,5,5,5,3,2,1,1,1,PackageType.HEART_BEAT,10766,0,2.8,-107
2023-10-01 22:05:39.931,3.1,15.3,-75,-122,-855,5,5,5,3,2,1,1,1,PackageType.HEART_BEAT,10766,0,2.8,-107
2023-10-01 22:15:41.931,3.1,15.3,-76,-119,-854,5,5,5,3,2,1,1,1,PackageType.HEART_BEAT,10766,0,2.8,-107
2023-10-01 22:25:44.052,3.1,15.3,-79,-117,-854,6,5,3,5,5,5,2,4,PackageType.HEART_BEAT,10767,0,5.2,-106
2023-10-01 22:35:41.052,3.1,15.3,-75,-113,-858,6,5,3,5,5,5,2,4,PackageType.HEART_BEAT,10767,0,5.2,-106
2023-10-01 22:45:42.052,3.1,15.3,-77,-113,-854,6,5,3,5,5,5,2,4,PackageType.HEART_BEAT,10767,0,5.2,-106
2023-10-01 22:55:42.392,3.1,15.36,-79,-118,-851,6,5,4,4,4,4,4,4,PackageType.HEART_BEAT,10768,0,5.2,-106
2023-10-01 23:05:41.392,3.1,15.36,-75,-118,-850,6,5,4,4,4,4,4,4,PackageType.HEART_BEAT,10768,0,5.2,-106
2023-10-01 23:15:40.392,3.1,15.36,-78,-112,-853,6,5,4,4,4,4,4,4,PackageType.HEART_BEAT,10768,0,5.2,-106
2023-10-01 23:25:40.369,3.1,15.44,-79,-118,-849,7,6,5,3,3,3,6,6,PackageType.HEART_BEAT,10769,0,4.2,-104
2023-10-01 23:35:38.369,3.1,15.44,-80,-118,-855,7,6,5,3,3,3,6,6,PackageType.HEART_BEAT,10769,0,4.2,-104
2023-10-01 23:45:36.369,3.1,15.44,-74,-115,-851,7,6,5,3,3,3,6,6,PackageType.HEART_BEAT,10769,0,4.2,-104
2023-10-01 23:55:37.422,3.1,15.42,-79,-117,-851,4,4,4,3,3,4,4,4,PackageType.HEART_BEAT,10770,0,5,-108
2023-10-02 00:05:36.422,3.1,15.42,-76,-120,-849,4,4,4,3,3,4,4,4,PackageType.HEART_BEAT,10770,0,5,-108
2023-10-02 00:15:36.422,3.1,15.42,-76,-117,-845,4,4,4,3,3,4,4,4,PackageType.HEART_BEAT,10770,0,5,-108
2023-10-02 00:25:37.605,3.1,15.45,-76,-117,-851,6,6,4,4,4,4,4,2,PackageType.HEART_BEAT,10771,0,5.5,-107
2023-10-02 00:35:37.605,3.1,15.45,-76,-116,-853,6,6,4,4,4,4,4,2,PackageType.HEART_BEAT,10771,0,5.5,-107
2023-10-02 00:45:37.605,3.1,15.45,-79,-119,-850,6,6,4,4,4,4,4,2,PackageType.HEART_BEAT,10771,0,5.5,-107
2023-10-02 00:55:38.781,3.1,15.48,-79,-116,-852,6,5,4,4,4,4,4,4,PackageType.HEART_BEAT,10772,0,4.8,-105
2023-10-02 01:05:38.781,3.1,15.48,-80,-114,-849,6,5,4,4,4,4,4,4,PackageType.HEART_BEAT,10772,0,4.8,-105
2023-10-02 01:15:39.781,3.1,15.48,-77,-119,-854,6,5,4,4,4,4,4,4,PackageType.HEART_BEAT,10772,0,4.8,-105
2023-10-02 01:25:38.670,3.1,15.55,-79,-118,-851,4,4,4,3,3,3,3,4,PackageType.HEART_BEAT,10773,0,4,-104
2023-10-02 01:35:39.670,3.1,15.55,-77,-113,-852,4,4,4,3,3,3,3,4,PackageType.HEART_BEAT,10773,0,4,-104
2023-10-02 01:45:40.670,3.1,15.55,-81,-114,-853,4,4,4,3,3,3,3,4,PackageType.HEART_BEAT,10773,0,4,-104
2023-10-02 01:55:39.189,3.1,15.65,-84,-113,-852,4,4,4,4,2,0,4,4,PackageType.HEART_BEAT,10774,0,3,-110
2023-10-02 02:05:35.189,3.1,15.65,-80,-116,-857,4,4,4,4,2,0,4,4,PackageType.HEART_BEAT,10774,0,3,-110
2023-10-02 02:15:34.189,3.1,15.65,-82,-115,-851,4,4,4,4,2,0,4,4,PackageType.HEART_BEAT,10774,0,3,-110
2023-10-02 02:25:35.112,3.1,15.62,-82,-113,-850,4,4,4,2,2,3,3,3,PackageType.HEART_BEAT,10775,0,5.5,-105
2023-10-02 02:35:35.112,3.1,15.62,-82,-115,-849,4,4,4,2,2,3,3,3,PackageType.HEART_BEAT,10775,0,5.5,-105
2023-10-02 02:45:35.112,3.1,15.62,-84,-115,-852,4,4,4,2,2,3,3,3,PackageType.HEART_BEAT,10775,0,5.5,-105
2023-10-02 02:55:34.565,3.1,15.71,-82,-114,-847,4,4,4,4,3,2,4,4,PackageType.HEART_BEAT,10776,0,5.5,-106
2023-10-02 03:05:33.565,3.1,15.71,-80,-113,-849,4,4,4,4,3,2,4,4,PackageType.HEART_BEAT,10776,0,5.5,-106
2023-10-02 03:15:33.565,3.1,15.71,-80,-117,-847,4,4,4,4,3,2,4,4,PackageType.HEART_BEAT,10776,0,5.5,-106
2023-10-02 03:25:35.114,3.1,15.76,-84,-115,-847,4,4,4,4,2,2,2,2,PackageType.HEART_BEAT,10777,0,5.2,-105
2023-10-02 03:35:36.114,3.1,15.76,-80,-113,-851,4,4,4,4,2,2,2,2,PackageType.HEART_BEAT,10777,0,5.2,-105
2023-10-02 03:45:35.114,3.1,15.76,-81,-114,-851,4,4,4,4,2,2,2,2,PackageType.HEART_BEAT,10777,0,5.2,-105
2023-10-02 03:55:33.585,3.1,15.7,-81,-113,-848,4,4,4,4,3,1,2,4,PackageType.HEART_BEAT,10778,0,4,-108
2023-10-02 04:05:34.585,3.1,15.7,-80,-115,-848,4,4,4,4,3,1,2,4,PackageType.HEART_BEAT,10778,0,4,-108
2023-10-02 04:15:35.585,3.1,15.7,-76,-116,-850,4,4,4,4,3,1,2,4,PackageType.HEART_BEAT,10778,0,4,-108
2023-10-02 04:25:36.371,3.1,15.6,-78,-115,-851,6,6,3,2,4,4,4,5,PackageType.HEART_BEAT,10779,0,5,-106
2023-10-02 04:35:36.371,3.1,15.6,-79,-116,-854,6,6,3,2,4,4,4,5,PackageType.HEART_BEAT,10779,0,5,-106
2023-10-02 04:45:35.371,3.1,15.6,-79,-116,-850,6,6,3,2,4,4,4,5,PackageType.HEART_BEAT,10779,0,5,-106
2023-10-02 04:49:09.283,3.1,15.59,-101,-104,-842,3,3,5,5,5,5,4,3,PackageType.CHANGE,10780,0,4.2,-109
2023-10-02 04:59:09.353,3.1,15.59,-79,-117,-852,5,5,3,4,4,4,4,4,PackageType.HEART_BEAT,10781,0,4.2,-106
2023-10-02 05:09:10.353,3.1,15.59,-80,-112,-852,5,5,3,4,4,4,4,4,PackageType.HEART_BEAT,10781,0,4.2,-106
2023-10-02 05:19:11.353,3.1,15.59,-79,-120,-846,5,5,3,4,4,4,4,4,PackageType.HEART_BEAT,10781,0,4.2,-106
2023-10-02 05:29:09.419,3.1,15.59,-80,-114,-842,6,5,5,3,3,3,3,3,PackageType.HEART_BEAT,10782,0,4.8,-106
2023-10-02 05:39:11.419,3.1,15.59,-79,-118,-851,6,5,5,3,3,3,3,3,PackageType.HEART_BEAT,10782,0,4.8,-106
2023-10-02 05:49:11.419,3.1,15.59,-81,-116,-851,6,5,5,3,3,3,3,3,PackageType.HEART_BEAT,10782,0,4.8,-106
2023-10-02 05:59:09.845,3.1,15.55,-78,-113,-853,5,5,4,4,4,4,4,4,PackageType.HEART_BEAT,10783,0,4.8,-107
2023-10-02 06:09:11.845,3.1,15.55,-77,-113,-849,5,5,4,4,4,4,4,4,PackageType.HEART_BEAT,10783,0,4.8,-107
2023-10-02 06:19:11.845,3.1,15.55,-86,-115,-851,5,5,4,4,4,4,4,4,PackageType.HEART_BEAT,10783,0,4.8,-107
2023-10-02 06:29:11.142,3.1,15.76,-83,-115,-850,5,5,5,5,2,2,2,2,PackageType.HEART_BEAT,10784,0,-11.8,-116
2023-10-02 06:39:11.142,3.1,15.76,-88,-106,-844,5,5,5,5,2,2,2,2,PackageType.HEART_BEAT,10784,0,-11.8,-116
2023-10-02 06:49:10.142,3.1,15.76,-86,-110,-847,5,5,5,5,2,2,2,2,PackageType.HEART_BEAT,10784,0,-11.8,-116
2023-10-02 07:05:10.461,3.1,15.96,-153,-32,-938,5,7,7,7,6,6,13,18,PackageType.CHANGE,10785,0,-0.8,-111
2023-10-02 07:15:11.402,3.1,16.02,-154,-28,-933,7,7,7,6,7,7,7,10,PackageType.HEART_BEAT,10786,0,-2,-115
2023-10-02 07:25:11.402,3.1,16.02,-160,-27,-929,7,7,7,6,7,7,7,10,PackageType.HEART_BEAT,10786,0,-2,-115
2023-10-02 07:35:10.402,3.1,16.02,-158,-28,-928,7,7,7,6,7,7,7,10,PackageType.HEART_BEAT,10786,0,-2,-115
2023-10-02 07:45:10.218,3.1,16.54,-160,-24,-931,8,8,6,6,5,8,10,16,PackageType.HEART_BEAT,10787,0,-1.8,-114
2023-10-02 07:55:09.218,3.1,16.54,-157,-27,-936,8,8,6,6,5,8,10,16,PackageType.HEART_BEAT,10787,0,-1.8,-114
2023-10-02 08:05:07.218,3.1,16.54,-153,-29,-933,8,8,6,6,5,8,10,16,PackageType.HEART_BEAT,10787,0,-1.8,-114
2023-10-02 08:29:59.884,3.1,16.37,-92,-109,-845,5,5,5,5,5,3,2,2,PackageType.CHANGE,10788,0,4.8,-106
